Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-05-31,0.6311379671096802,0.6856110770268724,0.6297292701557259,0.6527397091732894,433507200
2000-06-01,0.6696446537971497,0.672931578338561,0.6039011471374219,0.614232455914835,903840000
2000-06-02,0.695472776889801,0.7494763019897448,0.6687057804354064,0.7043953932718413,792848000
2000-06-05,0.6860805153846741,0.715664902912491,0.6738709741483287,0.7011075003018458,323668800
2000-06-06,0.6978207230567932,0.7269355365635,0.6785676423768898,0.6910120284662209,525481600
2000-06-07,0.7255266308784485,0.7288136066981615,0.6884283748096022,0.7034561622175368,337019200
2000-06-08,0.7123778462409973,0.7400839515568806,0.699698724136985,0.733510050803195,238526400
2000-06-09,0.7194225192070007,0.7358581554211104,0.7090912039294696,0.7269355373071507,252358400
2000-06-12,0.6851415038108826,0.7245876272823117,0.6827936922423672,0.7241180449052728,290337600
2000-06-13,0.7100299596786499,0.711438656130019,0.6626004016111691,0.6851412502159949,351456000
2000-06-14,0.6795065999031067,0.7231788068364219,0.6771587385771175,0.7114387979898389,277446400
2000-06-15,0.694064199924469,0.7015772680228014,0.6687058959786433,0.6856111644313511,248572800
2000-06-16,0.6851415038108826,0.7043954345946162,0.6691754020415185,0.7025163025530238,303564800
2000-06-19,0.7259962558746338,0.7353884542725144,0.6748101263733137,0.6804457664253866,394004800
2000-06-20,0.7607467770576477,0.7809390199733973,0.7391450346308182,0.7400841492297986,501390400
2000-06-21,0.835882306098938,0.8556049616900478,0.7560509141462228,0.7588683575532955,490000000
2000-06-22,0.8077059984207153,0.8659365228562569,0.8048886043590854,0.8377608266979921,467712000
2000-06-23,0.7767128348350525,0.820854629250989,0.7635641277115045,0.8081755044794714,204965600
2000-06-26,0.8133412599563599,0.8227334552460394,0.783287348544055,0.7889221340396871,185354400
2000-06-27,0.7776521444320679,0.834003491766933,0.7757738648323205,0.8081756550595982,203470400
2000-06-28,0.8180370926856995,0.8321249118962625,0.7738953059737086,0.8011318801713403,286428800
2000-06-29,0.7701389193534851,0.8105241545700645,0.7673206729150801,0.7973754476743551,203660800
2000-06-30,0.787044107913971,0.8255511127696583,0.7767127951142704,0.7936180598728587,323097600
2000-07-03,0.8011319041252136,0.8161588381669052,0.7832875265371559,0.7832875265371559,70828800
2000-07-05,0.775773823261261,0.8293077734069773,0.762625114392426,0.8001929614998339,265216000
2000-07-06,0.7785913348197937,0.7954974077692697,0.7457200091167548,0.7889226510768189,309545600
2000-07-07,0.8180370926856995,0.8236727319848739,0.7832875031168302,0.7903309863763206,263603200
2000-07-10,0.8584225177764893,0.8753285858590734,0.8077059185955175,0.8128720266619812,397796000
2000-07-11,0.8556051850318909,0.8903555855260311,0.8330642776165326,0.8565442494821637,357896000
2000-07-12,0.8847196698188782,0.8856587339239698,0.8471517888330823,0.873449195174831,225433600
2000-07-13,0.8490310907363892,0.9110172591371435,0.8227336791128429,0.879085060484733,445659200
2000-07-14,0.8668755292892456,0.8865981892502452,0.8546659865339952,0.8584225451368698,190276800
2000-07-17,0.8762679100036621,0.8837809280203325,0.8584226739740267,0.8753287451328188,260002400
2000-07-18,0.8603008985519409,0.8847200879065137,0.8546661099920125,0.8790852993465852,318404800
2000-07-19,0.7917397022247314,0.8537266700274215,0.7776518826725953,0.8293075386998484,457872800
2000-07-20,0.828368604183197,0.8574834141729428,0.813341616804889,0.8264903248077969,465572800
2000-07-21,0.8048883676528931,0.8358823014497252,0.7954970234370923,0.8168631666641852,196235200
2000-07-24,0.7316319942474365,0.7945572892585671,0.713786759719154,0.7898616157744442,412171200
2000-07-25,0.7522936463356018,0.7607466798126884,0.7372666610309688,0.7560510071013459,211607200
2000-07-26,0.7522936463356018,0.7701388779270437,0.7400840546261077,0.7490066704218287,210470400
2000-07-27,0.7814083695411682,0.8001927136219158,0.7494761733562765,0.7513544522735337,294985600
2000-07-28,0.7259962558746338,0.7889223951212131,0.704395368248715,0.785635419108215,237893600
2000-07-31,0.76356440782547,0.7757740048823907,0.732571359321604,0.738675681345687,155299200
2000-08-01,0.741023063659668,0.7687291670162303,0.7400838992196097,0.7560508483420285,137284000
2000-08-02,0.7100299596786499,0.7504151827978249,0.7090908454305109,0.736327365592674,162355200
2000-08-03,0.7213006019592285,0.7222397666495057,0.6649492659508418,0.684671874921672,339897600
2000-08-04,0.7119084596633911,0.770138928092049,0.6959423588398296,0.7433719316530182,263121600
2000-08-07,0.7203613519668579,0.7372665640045868,0.7090909263778525,0.7194222376115129,187348000
2000-08-08,0.7025162577629089,0.7213006049719757,0.6959423556951924,0.7203614904361123,176674400
2000-08-09,0.713786780834198,0.7278746543951204,0.7100302720307808,0.7231789807720916,379640800
2000-08-10,0.7147257328033447,0.7278744376288766,0.711908339500236,0.7213004864827374,251714400
2000-08-11,0.7166048288345337,0.721300501154672,0.6846717792361223,0.7039257060210574,238056000
2000-08-14,0.7072128057479858,0.7166049545694714,0.6959423776372178,0.7151954551086833,156660000
2000-08-15,0.7015771269798279,0.7203614737538843,0.6987597332791469,0.7100301607735732,114200800
2000-08-16,0.7288135290145874,0.7363274469968191,0.7034560872367894,0.7043952517470782,143673600
2000-08-17,0.7729560732841492,0.7879830547348512,0.7259960477644257,0.7269351620025086,270900000
2000-08-18,0.7513545751571655,0.7785911035825978,0.7494762959327167,0.7720172015345316,190176000
2000-08-21,0.7588685154914856,0.7748346166349671,0.7457198081831146,0.7551111042473702,134467200
2000-08-22,0.7767128348350525,0.7936181004581694,0.7569902255747645,0.7607467339159963,276802400
2000-08-23,0.8161588907241821,0.8227336951834848,0.7673206246479184,0.7734258467928659,236863200
2000-08-24,0.8431607484817505,0.8509094090733237,0.8020711388179952,0.821559007164634,310766400
2000-08-25,0.8537267446517944,0.8640580573302931,0.8471519902366859,0.849031122060058,334460000
2000-08-28,0.8725101351737976,0.8865980044524226,0.8574832016776954,0.8603005949634395,359004800
2000-08-29,0.8894163370132446,0.893172794670308,0.8668753841043402,0.8696927775054679,267030400
2000-08-30,0.8941124081611633,0.9016263304145014,0.882137602423253,0.8865984859078253,285392800
2000-08-31,0.9157136678695679,0.9241658473372183,0.8856587990961051,0.8861283813415276,419596800
2000-09-01,0.953281581401825,0.9560989749422109,0.9185311863815484,0.9213485799219343,256872000
2000-09-05,0.9382541179656982,0.9636124756445539,0.9354367233014579,0.9415419979771091,298642400
2000-09-06,0.8781459927558899,0.9373147741700124,0.867814679318746,0.9222877374796494,355404000
2000-09-07,0.9316800236701965,0.9401330080164452,0.8753286338343258,0.8884773416210353,217464800
2000-09-08,0.8847196698188782,0.9260440078583283,0.8790848839217529,0.9260440078583283,195518400
2000-09-11,0.8781459927558899,0.9072608011059617,0.8734494669692686,0.8819025512951301,187381600
2000-09-12,0.8678147196769714,0.9025652201437355,0.8565442410017086,0.8617103493855721,187997600
2000-09-13,0.8715711832046509,0.894112037776759,0.8527876894695735,0.8527876894695735,305984000
2000-09-14,0.8544310927391052,0.8959901779310623,0.8537266691593004,0.8800240794276472,426552000
2000-09-15,0.8300119638442993,0.8743893480659353,0.815219769948195,0.8678145938158205,394514400
2000-09-18,0.911486804485321,0.9128954510270901,0.8274293181408506,0.8302467115410491,424536000
2000-09-19,0.9006866216659546,0.9091388010108277,0.8800240000009983,0.8978684260177969,271510400
2000-09-20,0.9173572659492493,0.9232267939316401,0.8800241186713365,0.8927032420899376,227388000
2000-09-21,0.8518484234809875,0.8959901601857878,0.830246685975314,0.8790849977718751,510490400
2000-09-22,0.7842267155647278,0.7879832738784255,0.7513545481156473,0.7560510234619562,726700800
2000-09-25,0.8039495348930359,0.8340034620086823,0.7823485929706641,0.7926790551631521,435551200
2000-09-26,0.7729560732841492,0.822733491676442,0.7720169590460663,0.8011317575510668,290936800
2000-09-27,0.7353885173797607,0.7926789713323033,0.7250572035880156,0.7776520344428467,402259200
2000-09-28,0.8039495348930359,0.8086460111791987,0.7231790007347036,0.7410233835916191,979585600
2000-09-29,0.3869473338127136,0.4357856589686618,0.38131254564447076,0.42357606514008916,7421640800
2000-10-02,0.36440715193748474,0.40197500737444203,0.3531367275926636,0.4010358680436087,2424788800
2000-10-03,0.33529242873191833,0.37567768620261754,0.33341332203358054,0.37473854665969364,2038120000
2000-10-04,0.35501497983932495,0.3568932334147635,0.3287175739253009,0.3362314910768368,1466024000
2000-10-05,0.3315349817276001,0.3681636993420346,0.3305958423580945,0.3531367421342554,873006400
2000-10-06,0.33341339230537415,0.3446838215708608,0.3155690099330291,0.34092728768658676,612656800
2000-10-09,0.32683950662612915,0.34374472636884246,0.3174473054670789,0.33998821707701093,597564800
2000-10-10,0.3136906623840332,0.3371706536837838,0.3080549979996388,0.32496108830291054,691101600
2000-10-11,0.294906347990036,0.3155689749040226,0.28739330613462744,0.302420267616355,1198422400
2000-10-12,0.30054211616516113,0.3127516879901598,0.2930281939701443,0.30523776579514295,1191064000
2000-10-13,0.3315349817276001,0.33247412109710567,0.3005419279425362,0.30429843526223493,1247752800
2000-10-16,0.32308298349380493,0.3493804053103439,0.3212038510114006,0.3352925545068604,820176000
2000-10-17,0.30242031812667847,0.3296568768876855,0.2958463897307361,0.32590034279297947,601720000
2000-10-18,0.30242031812667847,0.31650816740391685,0.28175768776161375,0.29208900294414614,834265600
2000-10-19,0.28457584977149963,0.2977245553286542,0.2751836771872331,0.28786282552746373,1506724800
2000-10-20,0.2930280268192291,0.30617673110152743,0.2845758221799384,0.28645410102385327,791263200
2000-10-23,0.3061767816543579,0.3089950279979342,0.29208893562405874,0.304533293664367,551292000
2000-10-24,0.2836367189884186,0.3136906613432628,0.28269757952953856,0.3108732429666227,804451200
2000-10-25,0.27800101041793823,0.2883323202769306,0.27706189618755034,0.2864540667369947,663969600
2000-10-26,0.27800101041793823,0.2836366738875108,0.262974054169526,0.28269753457796276,721851200
2000-10-27,0.27894026041030884,0.2883324346865453,0.268608946451876,0.28363678643390355,744503200
2000-10-30,0.29021066427230835,0.29960283693754447,0.2817576060490162,0.2873932707881451,639189600
2000-10-31,0.29396721720695496,0.30429850501453987,0.28927154436223135,0.2967854635738166,885880800
2000-11-01,0.3080548644065857,0.3136905263469827,0.2920887731808507,0.2920887731808507,575366400
2000-11-02,0.33529242873191833,0.33717068273859974,0.31650808296512634,0.31744719742888383,590693600
2000-11-03,0.33435237407684326,0.3456228239419983,0.3296567273971905,0.3456228239419983,515821600
2000-11-06,0.32214370369911194,0.3399880812548798,0.3136906708586913,0.3371706627927767,393478400
2000-11-07,0.320264607667923,0.3277785012686354,0.31275154167967895,0.3230828538353572,301963200
2000-11-08,0.30148112773895264,0.3221437546364363,0.2977245942746642,0.32120376230883113,422088800
2000-11-09,0.3033592998981476,0.30805494626115504,0.286454065125729,0.29866362845598016,476834400
2000-11-10,0.2864542007446289,0.2986637698553794,0.2864542007446289,0.29091508320290055,422251200
2000-11-13,0.2911497950553894,0.30054199332693987,0.27424458050994743,0.2817576218630061,431816000
2000-11-14,0.3042985200881958,0.3080550535342239,0.2939672317688427,0.2996028720900372,409001600
2000-11-15,0.2986636757850647,0.303359347971353,0.2892715038000772,0.30101151187820885,282357600
2000-11-16,0.2855149507522583,0.29772451514863274,0.28363669705888067,0.2930280156840933,239372000
2000-11-17,0.27800101041793823,0.28927145958647865,0.27424450333806644,0.2883323202769306,446180000
2000-11-20,0.28457584977149963,0.2930280552302891,0.2742445627533852,0.27940979245621056,408066400
2000-11-21,0.2826976180076599,0.2930280782239323,0.2817576257292569,0.2883324053695657,301952000
2000-11-22,0.27800101041793823,0.2873932060465427,0.27612275687800236,0.28269753457796276,280532000
2000-11-24,0.29021066427230835,0.2930280577564716,0.2826975982617625,0.28340194663280327,160932800
2000-11-27,0.28081849217414856,0.2996028375425533,0.2780010736051301,0.2986636980195471,258792800
2000-11-28,0.2709576487541199,0.2855150543591373,0.26954895170311216,0.2808185531903451,269124800
2000-11-29,0.2639133632183075,0.2751837945564089,0.25921768872964485,0.27189684247768603,492150400
2000-11-30,0.24794723093509674,0.2554602742044541,0.24231156444220975,0.25076462529600246,809597600
2000-12-01,0.2564002573490143,0.26297418564418346,0.2526428706200221,0.25546026487806994,385705600
2000-12-04,0.2507645785808563,0.25827847314234587,0.24700804510639865,0.25827847314234587,371520800
2000-12-05,0.2554602324962616,0.262035012649891,0.24606891113347634,0.2545211179154017,613978400
2000-12-06,0.21507501602172852,0.2254063056636206,0.2103793423432941,0.21977151731283684,1374464000
2000-12-07,0.21507501602172852,0.22352805123975,0.2103793423432941,0.21695412313744497,408917600
2000-12-08,0.22634540498256683,0.23010279093013575,0.21695408438246208,0.22258887172669145,435624000
2000-12-11,0.22822371125221252,0.2310419579506944,0.2235280378549537,0.22822371125221252,332511200
2000-12-12,0.23104187846183777,0.2404331969461466,0.2254062146164216,0.2291627470259775,386260000
2000-12-13,0.2254062294960022,0.2338592869368005,0.22352797570681734,0.2338592869368005,344887200
2000-12-14,0.21695412695407867,0.22916284362194186,0.21695412695407867,0.22587589205255162,263317600
2000-12-15,0.21131844818592072,0.22071062164836258,0.21037930858509707,0.21883234244671526,513945600
2000-12-18,0.21413584053516388,0.21977148063731644,0.20944018017992844,0.21883234104251903,325808000
2000-12-19,0.21037928760051727,0.22916277996010592,0.21037928760051727,0.2160140744850736,374007200
2000-12-20,0.21601413190364838,0.21977151854344684,0.2047445425993909,0.2070923794517548,565331200
2000-12-21,0.21131844818592072,0.22540626949414502,0.2085010419230337,0.21413584190922377,366844800
2000-12-22,0.2254062294960022,0.2254062294960022,0.21225752504266002,0.21225752504266002,318052000
2000-12-26,0.2207106202840805,0.22540626810083766,0.2141358405855825,0.22352801398996835,216815200
2000-12-27,0.22258882224559784,0.22258882224559784,0.21319665104166227,0.21554448693956066,325466400
2000-12-28,0.22258882224559784,0.2244671009955813,0.21507492979164572,0.21601404408747557,305177600
2000-12-29,0.22352810204029083,0.22540635689102662,0.21789331240890586,0.22071070722459835,630336000
2001-01-02,0.22352810204029083,0.2291628916716758,0.21883242729468494,0.22352810204029083,452312000
2001-01-03,0.24606886506080627,0.2507645374025901,0.21695406138020187,0.2178932008643916,817073600
2001-01-04,0.2564002573490143,0.27800114940536697,0.2526428706200221,0.27260115210383284,739396000
2001-01-05,0.24606886506080627,0.2610958491827857,0.24137236510658414,0.25452107026018417,412356000
2001-01-08,0.24888639152050018,0.25522555507954714,0.23949421420224284,0.2545212063595617,373699200
2001-01-09,0.2582785487174988,0.2650872691997081,0.24888637213094145,0.25264290670460254,588929600
2001-01-10,0.24888639152050018,0.2554603212667568,0.2413724941749894,0.25076467149324677,580781600
2001-01-11,0.27048805356025696,0.278001095087371,0.24419064013402986,0.24419064013402986,803734400
2001-01-12,0.2582785487174988,0.2704881450436841,0.2564002939702563,0.2686090125252728,423376800
2001-01-16,0.25733938813209534,0.2742446308604575,0.2554602559477676,0.2620350367049684,306118400
2001-01-17,0.25264284014701843,0.26391329359084575,0.24794719197637094,0.26391329359084575,840873600
2001-01-18,0.28081849217414856,0.2817576066179889,0.264852367908069,0.26766978647708745,1227010400
2001-01-19,0.2930280268192291,0.2939671662411866,0.28081846195888827,0.2920888873972717,776664000
2001-01-22,0.2892715632915497,0.29490635101061263,0.2770619955154401,0.28645416943201824,519327200
2001-01-23,0.3080548644065857,0.3146296403225522,0.28645398901082025,0.2902105201505583,879530400
2001-01-24,0.3080548644065857,0.31087310918281413,0.2939670512902964,0.3099339952072446,717091200
2001-01-25,0.2996028959751129,0.30899507049110264,0.29678550193577447,0.30899507049110264,489708800
2001-01-26,0.29396721720695496,0.2977245780794273,0.28645415068706415,0.29302807762217675,482820800
2001-01-29,0.3259003162384033,0.32683945595535135,0.2939672585784365,0.2939672585784365,855528800
2001-01-30,0.32683950662612915,0.3305960159179607,0.3136907961752473,0.3240220870384931,692423200
2001-01-31,0.3249610662460327,0.33810977019642774,0.32214367313044096,0.32308281252869236,730704800
2001-02-01,0.3174472451210022,0.3230829108377174,0.3080550708265601,0.31087331749122493,369695200
2001-02-02,0.3099342882633209,0.3296569292773915,0.3080551556858621,0.31744733256754726,427341600
2001-02-05,0.3033592998981476,0.3089949382568603,0.29678537492660917,0.30805494626115504,286115200
2001-02-06,0.3174472451210022,0.32143856996869596,0.3005420285919362,0.30288984018322296,462711200
2001-02-07,0.3118123710155487,0.31369064986457806,0.29772452727293214,0.31040367441835826,393887200
2001-02-08,0.3118123710155487,0.31650804305895897,0.30335933874085713,0.3089949778211678,604128000
2001-02-09,0.2873933017253876,0.3127515762750572,0.2808185218365545,0.3080550505514675,590083200
2001-02-12,0.2958463430404663,0.3005420161875742,0.2826976356318178,0.2864541691336703,274120000
2001-02-13,0.2873933017253876,0.30711593600843,0.28551502248097566,0.2996028691891194,237070400
2001-02-14,0.2930280268192291,0.2949062805839809,0.2780010436930159,0.288332354788605,309120000
2001-02-15,0.30148112773895264,0.30899504735927036,0.29584634008210436,0.29584634008210436,311416000
2001-02-16,0.2855149507522583,0.2930280156840933,0.2817575655948266,0.2855149507522583,263911200
2001-02-20,0.2751837372779846,0.2920889794995561,0.2733054829209767,0.2883324457063691,314893600
2001-02-21,0.2836367189884186,0.29960281708513864,0.27424454694553047,0.27424454694553047,390258400
2001-02-22,0.2826976180076599,0.29114979905051863,0.27048805100544526,0.28645415127531965,431961600
2001-02-23,0.2826976180076599,0.28363675759436674,0.27424458427310494,0.27987937163501075,293865600
2001-02-26,0.2930280268192291,0.2958462726974849,0.2789401831149734,0.28645410102385327,206438400
2001-02-27,0.2911497950553894,0.29208893462920943,0.2808185073683533,0.28974109823424293,348516000
2001-02-28,0.2742445766925812,0.29208893056345747,0.27236629757108594,0.2911497910027098,508233600
2001-03-01,0.2817577123641968,0.2817577123641968,0.25827853833962,0.2676698869360076,330461600
2001-03-02,0.2892715632915497,0.3071159438658914,0.2742446016559086,0.275183716222973,406201600
2001-03-05,0.3061767816543579,0.3080550357292281,0.28927154197216987,0.29114979604704,324172800
2001-03-06,0.32308298349380493,0.3315351673132038,0.31087338740157366,0.3113429698887686,731802400
2001-03-07,0.3193254768848419,0.32496111668224076,0.3118124106910758,0.3202646164288543,419540800
